id,Majority protein IDs,Gene names,Protein names,Reverse,Potential contaminant,Fasta headers,Only identified by site,FGFR2-APEX_UT_Proximal_R1,FGFR2-APEX_UT_Proximal_R2,FGFR2-APEX_UT_Proximal_R3,FGFR2-APEX_UT_Global_R1,FGFR2-APEX_UT_Global_R2,FGFR2-APEX_UT_Global_R3,FGFR2-APEX_FGF10_Proximal_R1,FGFR2-APEX_FGF10_Proximal_R2,FGFR2-APEX_FGF10_Proximal_R3,FGFR2-APEX_FGF10_Global_R1,FGFR2-APEX_FGF10_Global_R2,FGFR2-APEX_FGF10_Global_R3,GFP-APEX_UT_Proximal_R1,GFP-APEX_UT_Proximal_R2,GFP-APEX_UT_Proximal_R3,GFP-APEX_UT_Global_R1,GFP-APEX_UT_Global_R2,GFP-APEX_UT_Global_R3,GFP-APEX_FGF10_Proximal_R1,GFP-APEX_FGF10_Proximal_R2,GFP-APEX_FGF10_Proximal_R3,GFP-APEX_FGF10_Global_R1,GFP-APEX_FGF10_Global_R2,GFP-APEX_FGF10_Global_R3,RAB11-APEX_FGF10_Proximal_R1,RAB11-APEX_FGF10_Proximal_R2,RAB11-APEX_FGF10_Proximal_R3,RAB11-APEX_FGF10_Global_R1,RAB11-APEX_FGF10_Global_R2,RAB11-APEX_FGF10_Global_R3,FGFR2-APEX_UT_Proximal_medianNormalised,FGFR2-APEX_FGF10_Proximal_medianNormalised,RAB11-APEX_FGF10_Proximal_medianNormalised,Regulated
6858,Q96P48-3,ARAP1,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1",NA,NA,"sp|Q96P48-3|ARAP1-3_HUMAN Isoform of Q96P48, Isoform 3 of Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens (Human) OX=9606 GN=ARAP1 PE=1 SV=3;sp|Q96P48|ARAP1_HUMAN Arf-GAP with Rho-GAP domain, ANK repeat and PH dom",NA,7.515060449044893,7.494811586432346,7.5185511004983,7.63712921576798,7.644756774891411,7.669393540302821,7.460218993149674,7.599695337424538,7.556980107347412,7.632106484491035,7.66423034113165,7.650018670931858,7.699017615441268,7.693566388946661,7.612335962257098,7.569383262418667,7.638894103531539,7.64887551042606,7.627730600932318,7.569273318058952,7.600884424376242,7.630566213727062,7.551967237969212,7.567178438973709,7.584401051309854,7.655043868709121,7.627494006767573,7.576321582319287,7.669883968086318,7.58602500084399,-1.0850094053247636,0.20035569598898129,0.8846537093357907,+
6859,Q96P63,SERPINB12,Serpin B12,NA,NA,"sp|Q96P63|SPB12_HUMAN Serpin B12 OS=Homo sapiens (Human) OX=9606 GN=SERPINB12 PE=1 SV=1;sp|Q96P63-2|SPB12-2_HUMAN Isoform of Q96P63, Isoform 2 of Serpin B12 OS=Homo sapiens (Human) OX=9606 GN=SERPINB12 PE=1 SV=1",NA,6.889209859683794,6.862315930809828,6.790260225158,5.264123164392044,5.819001599390041,4.716377920114283,5.213635179480289,6.407379909597304,4.641113360423111,5.72477663165939,2.436778192565984,2.3064508301574413,5.283005231518821,6.458490193365137,5.962085608927052,3.7870658858104007,5.0611683848925075,4.295023745099813,6.698940024472756,6.8025082565135175,6.818945706514953,5.833782399783578,4.8251056822453915,6.022178925821182,6.257847131004216,6.532915144925723,6.266526314046272,5.1895008584785804,5.689815061251908,5.767806898629183,1.0583239662553952,-0.9291154639690165,-0.1292085022863782,+
6865,Q96PK6,RBM14,RNA-binding protein 14,NA,NA,sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens (Human) OX=9606 GN=RBM14 PE=1 SV=2,NA,8.884099869061078,8.916603448757837,8.881159539549309,8.199391101703828,8.172928646426046,8.222567620607643,8.907317303292556,8.964873467405797,9.006376574443268,8.240026439586758,8.176426096705338,8.213938456050816,9.298215454366792,9.330798242506342,9.342489640888294,7.89175231604678,7.985635092771494,7.928129703750756,9.425285048992732,9.525675026115138,9.346623107264277,7.720129824547331,7.680968306432565,7.790170994390407,9.124130247108734,9.102640521145728,9.226627300210554,8.307211132905099,8.292871462781543,8.329738614327251,-0.5251973852924141,-0.6279774017227743,1.1531747870151885,
6868,Q96PU4,UHRF2,E3 ubiquitin-protein ligase UHRF2,NA,NA,"sp|Q96PU4|UHRF2_HUMAN E3 ubiquitin-protein ligase UHRF2 OS=Homo sapiens (Human) OX=9606 GN=UHRF2 PE=1 SV=1;sp|Q96PU4-2|UHRF2-2_HUMAN Isoform of Q96PU4, Isoform 2 of E3 ubiquitin-protein ligase UHRF2 OS=Homo sapiens (Human) OX=9606 GN=UHRF2 PE=1 SV=1",NA,6.683793428637847,6.5975989714727,6.4949685756164595,6.453446035913843,6.7229540777130765,6.604986020850594,6.594806363833666,6.53384207616702,6.474400880310601,6.559888061565525,6.590049608506771,6.48372176767916,6.8473266704777735,6.781009596896564,6.814768148767889,6.45860024259483,6.7258059903092615,6.782248866750364,6.579791680711731,6.461541983315016,6.636209725402913,6.7478046360501125,6.668109849588716,6.790909779529303,6.764229978274805,6.870185671647247,6.946146395316009,6.55970314969615,6.642693456719454,6.686282799900796,-0.8678766059844988,-0.22567722713770935,1.0935538331222023,
6871,Q96PV6,LENG8,Leukocyte receptor cluster member 8,NA,NA,"sp|Q96PV6|LENG8_HUMAN Leukocyte receptor cluster member 8 OS=Homo sapiens (Human) OX=9606 GN=LENG8 PE=1 SV=3;tr|A0A0G2JNN3|A0A0G2JNN3_HUMAN Isoform of Q96PV6, PCI domain-containing protein OS=Homo sapiens (Human) OX=9606 GN=LENG8 PE=1 SV=1;tr|C9JMY0|C9JMY0",NA,6.817021225656144,6.805467429908561,6.743945422386371,6.702222054063806,6.770913082116283,6.773761467800253,6.152803840172071,6.521148882533943,6.217499555215974,6.625824475836211,6.6585038790954,6.739590665918111,7.058598267375368,7.165010629145104,7.127031304864658,6.583548191668842,6.681355856478689,6.536544937618507,6.906779435195789,7.0048911809391115,6.90168298498884,6.547827187936163,6.505427614014913,6.553698760650354,6.99449624897304,7.017880492849965,7.1008833995219005,6.691186114808374,6.696689192482445,6.780751342857254,-0.03752386019005274,-0.9807099154000471,1.0182337755901,
6872,Q96PY5,FMNL2,Formin-like protein 2,NA,NA,"sp|Q96PY5|FMNL2_HUMAN Formin-like protein 2 OS=Homo sapiens (Human) OX=9606 GN=FMNL2 PE=1 SV=3;sp|Q96PY5-3|FMNL2-3_HUMAN Isoform of Q96PY5, Isoform 2 of Formin-like protein 2 OS=Homo sapiens (Human) OX=9606 GN=FMNL2 PE=1 SV=3",NA,7.367072576699009,7.3501632363347005,7.427621857068684,7.188701077294886,7.230503423604262,7.247942250434849,7.421262116056391,7.4063001794418755,7.3446622422423715,7.331955111650938,7.3179345784463,7.279395135153523,7.53262459234335,7.518950637140528,7.538715837202485,7.176533889538187,7.211794714101716,7.210236896883909,7.535958188401421,7.55040109618078,7.565726725876871,7.208396279509844,7.166667073991712,7.188341062005018,7.73642541655835,7.698442359458491,7.73739658722293,7.19675433900733,7.136196673884008,7.0887291284377145,-0.6318424906702784,-0.5210861024448484,1.1529285931151223,
6874,Q96PZ0,PUS7,Pseudouridylate synthase 7 homolog,NA,NA,"sp|Q96PZ0|PUS7_HUMAN Pseudouridylate synthase 7 homolog OS=Homo sapiens (Human) OX=9606 GN=PUS7 PE=1 SV=2;sp|Q96PZ0-2|PUS7-2_HUMAN Isoform of Q96PZ0, Isoform 2 of Pseudouridylate synthase 7 homolog OS=Homo sapiens (Human) OX=9606 GN=PUS7 PE=1 SV=2;tr|E7EUH",NA,8.109158274745717,8.094196884152899,8.118157988653465,8.45016557806959,8.44398944905896,8.441229631765097,8.215392632832543,8.303528743790798,8.3160751175281309,8.362143909907754,8.355363533399542,8.436511579399923,8.15215330291284,8.12102333310283,8.105667154201301,8.444943287969043,8.48035096233536,8.475052911108541,8.049953988767891,8.037945407359297,8.028833931566846,8.50573399607442,8.460893230818584,8.504072887236319,8.128989904604556,8.116238197403321,8.107734948112435,8.331816508380435,8.305981735155324,8.338922783698479,-0.8655429790531056,1.09468274759587,-0.2291397685427644,
6875,Q96Q11-2,TRNT1,"CCA tRNA nucleotidyltransferase 1, mitochondrial",NA,NA,"sp|Q96Q11-2|TRNT1-2_HUMAN Isoform of Q96Q11, Isoform 2 of CCA tRNA nucleotidyltransferase 1, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=TRNT1 PE=1 SV=2;sp|Q96Q11|TRNT1_HUMAN CCA tRNA nucleotidyltransferase 1, mitochondrial OS=Homo sapiens (Human) OX=",NA,8.263760779061629,8.209931482082595,8.22991690523906,8.099651368263777,8.128358193703745,8.129597982974225,8.202159663098024,8.216699234773957,8.249165053720597,8.071312100689031,8.02639090677991,8.075182997494734,8.311482080675853,8.306149848646756,8.30777983155714,8.036014675720713,8.071774932508081,8.108141273906666,8.150895794863857,8.298472275754142,8.31067366204346,8.098784372826666,7.998448897089626,8.151572339295896,8.300846662688112,8.334099714578805,8.350922491992167,8.022904943754897,8.087428084940543,8.051698116253386,-0.5471063237774768,-0.6070750246133954,1.1541813483908585,
6876,Q96Q15,SMG1,Serine/threonine-protein kinase SMG1,NA,NA,"sp|Q96Q15|SMG1_HUMAN Serine/threonine-protein kinase SMG1 OS=Homo sapiens (Human) OX=9606 GN=SMG1 PE=1 SV=3;tr|J3KRA9|J3KRA9_HUMAN Isoform of Q96Q15, Serine/threonine-protein kinase SMG1 (Fragment) OS=Homo sapiens (Human) OX=9606 GN=SMG1 PE=1 SV=1;sp|Q96Q1",NA,6.470581892294081,6.499651252746022,6.593978113098939,7.31482305151635,7.358656629617179,7.359838145779846,7.186060140347985,7.022784865876999,6.939024727067295,7.42058437168413,7.462410832952684,7.442754730679423,7.145908172698338,7.119688536142839,7.147277775698566,7.526412022895516,7.509776696716439,7.555392304204607,6.715098482652499,6.736003112647282,6.852451543220994,7.416964232342638,7.528584922073738,7.554242074798623,6.705552179392017,7.056964842301799,7.051117245367369,7.336847500755454,7.37309489144244,7.30627386909716,-1.154281147221793,0.550191086115655,0.6040900611061369,+
6881,Q96QD8,SLC38A2,Sodium-coupled neutral amino acid transporter 2,NA,NA,"sp|Q96QD8|S38A2_HUMAN Sodium-coupled neutral amino acid transporter 2 OS=Homo sapiens (Human) OX=9606 GN=SLC38A2 PE=1 SV=2;sp|Q96QD8-2|S38A2-2_HUMAN Isoform of Q96QD8, Isoform 2 of Sodium-coupled neutral amino acid transporter 2 OS=Homo sapiens (Human) OX=",NA,7.6622771751665155,7.633654674963035,7.559730065067007,7.687499059058991,7.646207124140433,7.593265455120242,7.777003072687277,7.776969991166992,7.782351293914356,7.835711042137848,7.839168587934378,7.810255723399468,8.015610386516533,8.032244032529789,7.999368337721674,8.095656350445775,8.036447354993317,8.121064659696724,7.7115795888314835,7.779433165871061,7.9066375260353245,8.276340600903053,8.27173882184944,8.29377206657458,7.737400280694886,7.90491685083653,7.753088293131173,7.938969508126802,7.862917707441068,7.895938796068112,-1.1527548701594297,0.6344046441526078,0.5183502260068178,+
6885,Q96QG7,MTMR9,Myotubularin-related protein 9,NA,NA,"sp|Q96QG7|MTMR9_HUMAN Myotubularin-related protein 9 OS=Homo sapiens (Human) OX=9606 GN=MTMR9 PE=1 SV=1;sp|Q96QG7-2|MTMR9-2_HUMAN Isoform of Q96QG7, Isoform 2 of Myotubularin-related protein 9 OS=Homo sapiens (Human) OX=9606 GN=MTMR9 PE=1 SV=1",NA,6.570797208944824,6.614803405776401,6.460181381336136,6.677837298181144,6.720795505334831,6.591117387425084,6.582590949415646,6.440832125280373,6.44573477582235,6.699589472092167,6.703321367189728,6.1767568379822535,6.294698480246858,6.54676381362378,6.452990001418869,6.421264995936112,6.339020859503583,6.3605099376412815,6.571092983153423,6.328489438506256,6.592576818055455,0.9082560977856184,6.196318103162981,6.551613514670054,6.264473341419957,6.449682950993836,6.225929841818559,6.643720188495287,6.602776080680286,6.626836902032643,1.0461322213374844,-0.09973936734908705,-0.9463928539883976,+
6891,Q96R06,SPAG5,Sperm-associated antigen 5,NA,NA,sp|Q96R06|SPAG5_HUMAN Sperm-associated antigen 5 OS=Homo sapiens (Human) OX=9606 GN=SPAG5 PE=1 SV=2,NA,6.7874391278761275,6.843328446834474,6.714930006638815,7.29507020015186,7.361343479902034,7.407702195443981,7.036747257977955,7.211858986197833,7.129832001686218,7.30865698928864,7.484158783336593,7.408362385398752,6.982406709972915,6.883337060286344,6.912582981331056,7.357364096111072,7.459008951782935,7.468242845473457,6.58723885392783,6.588922843191784,6.627703768408572,7.318724391698668,7.449668580154899,7.392942996550837,6.663958844333183,6.68439042439618,6.760957348193205,7.026325338479039,6.897290286954608,7.067477459341513,-0.8660754704351872,1.094426395260123,-0.22835092482493352,
6893,Q96RE7,"NACC1",Nucleus accumbens-associated protein 1,NA,NA,sp|Q96RE7|NACC1_HUMAN Nucleus accumbens-associated protein 1 OS=Homo sapiens (Human) OX=9606 GN=NACC1 PE=1 SV=1,NA,7.096591101387235,7.133683612813439,6.981703127237384,7.348795699384093,7.348788041679998,7.352367854418617,7.172046587998273,7.222068322809455,7.234656623977762,7.400816400216941,7.274741908915917,7.3439652674533455,7.00798092638758,6.983109742874692,7.047208764740137,7.185487536427184,7.120406970310029,7.1385838227823,6.917372381044527,6.982960999590155,6.79127965088743,7.0863826925145466,7.184480455991147,7.169626749472438,6.717272054818125,6.946264095309199,6.8500696546778315,7.261540490135705,7.157155652011306,7.174321226635783,-0.1114210533087452,1.051044144924995,-0.9396230916162374,
6899,Q96RL7-3,VPS13A,Vacuolar protein sorting-associated protein 13A,NA,NA,"sp|Q96RL7-3|VP13A-3_HUMAN Isoform of Q96RL7, Isoform 3 of Vacuolar protein sorting-associated protein 13A OS=Homo sapiens (Human) OX=9606 GN=VPS13A PE=1 SV=2;sp|Q96RL7|VP13A_HUMAN Vacuolar protein sorting-associated protein 13A OS=Homo sapiens (Human) OX=9",NA,5.839480970470877,6.512896258704066,6.50915767239416,6.773266709409087,6.8778195836417035,6.922839591475521,6.643684397012478,6.633024959189092,6.557970087018723,6.9289818947700095,7.020242530540547,7.009784433636794,6.9268816040043575,6.848586425909489,6.826452024945312,6.92470971106925,6.822828811824933,6.8424076087531125,6.599136871172941,6.396745021098252,6.552898314953651,6.846998176222443,6.773456901118112,6.982383668166041,6.641694976492737,6.656107693058393,6.687889838870461,7.045268043093998,6.897584666469209,6.9075397457937475,-1.1533724819708158,0.5287389952421762,0.6246334867286366,+
6901,Q96RP9,GFM1,"Elongation factor G, mitochondrial",NA,NA,"sp|Q96RP9|EFGM_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=GFM1 PE=1 SV=2;sp|Q96RP9-2|EFGM-2_HUMAN Isoform of Q96RP9, Isoform 2 of Elongation factor G, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=GFM1 PE=1 SV=2;tr|C9IZ0",NA,7.871560877472805,7.907871408011348,7.860708910675562,8.092589478334913,8.12337985508001,8.069136995279527,7.941730989919032,8.050212729760444,8.016602353519803,8.055392307388647,8.0354519609373,8.080701537544453,7.9723903905808164,7.977787108673457,8.014894032170252,8.068898087689448,8.063919672515874,8.048640399289058,7.950237103489854,7.928896836263095,7.957909063057947,8.080946418235177,8.044340239648033,8.088515659387772,7.914441302312651,7.9860137198263885,7.922420893319272,8.107934290483866,8.08435414301835,8.084669996258308,-0.96735045323267,1.0297290934398482,-0.06237864020717826,+
6902,Q96RQ3,MCCC1,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",NA,NA,"sp|Q96RQ3|MCCA_HUMAN Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=MCCC1 PE=1 SV=3;tr|E9PHF7|E9PHF7_HUMAN Isoform of Q96RQ3, Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens (Hum",NA,7.083950115535487,7.21760166995554,7.320318231089354,7.0808239092271075,7.424088778450017,5.773655693383669,8.230537752529656,8.294367061681381,8.332066944222019,6.70580493972759,6.783787753215053,6.5599196872744905,8.753195262954078,8.702125937660936,8.705479388382486,6.826888726978431,6.824317096607064,6.867894268838032,8.279939448795897,8.243991172933809,8.230931190955003,6.73916350680718,6.86282100751944,6.997483685499616,8.584523736050684,8.568674325193983,8.635755066053937,6.788511077275274,6.598731617593736,5.751881900990355,-1.140794345916814,0.41566774704603754,0.7251265988707765,+
6903,Q96RR4-5,CAMKK2,Calcium/calmodulin-dependent protein kinase kinase 2,NA,NA,"sp|Q96RR4-5|KKCC2-5_HUMAN Isoform of Q96RR4, Isoform 5 of Calcium/calmodulin-dependent protein kinase kinase 2 OS=Homo sapiens (Human) OX=9606 GN=CAMKK2 PE=1 SV=2;sp|Q96RR4-3|KKCC2-3_HUMAN Isoform of Q96RR4, Isoform 3 of Calcium/calmodulin-dependent protei",NA,5.760759320311781,6.177063081453696,5.1206024418611715,6.1159999297859535,5.472629852275982,3.821616037855707,3.585565411915591,3.4540703303702074,3.6946599068417294,5.153397121109144,2.801550150374167,5.468949034142264,4.180311196368768,5.2015312706806185,5.306748004366425,5.39031523646598,5.64872163328195,5.81517775167915,6.08874295131474,5.3706930397908845,4.238921806927905,2.853549142239423,4.153866425590187,6.10266879948522,3.387866546205693,5.437292337409204,3.738852401828241,4.954259187426935,5.660951801656523,5.129404075923702,1.1527583100363457,-0.6343550895221638,-0.5184032205141823,+
6905,Q96RS6,NUDCD1,NudC domain-containing protein 1,NA,NA,"sp|Q96RS6|NUDC1_HUMAN NudC domain-containing protein 1 OS=Homo sapiens (Human) OX=9606 GN=NUDCD1 PE=1 SV=2;sp|Q96RS6-2|NUDC1-2_HUMAN Isoform of Q96RS6, Isoform 2 of NudC domain-containing protein 1 OS=Homo sapiens (Human) OX=9606 GN=NUDCD1 PE=1 SV=2;sp|Q96",NA,7.474835665468234,7.4670626133675695,7.358146242620231,7.635055452653464,7.618034189653738,7.673852527612185,7.425281496318563,7.321270769957066,7.410172094409355,7.620180803826291,7.587514780167532,7.343340749591019,7.208577133225158,7.267357150081505,7.206480160685758,7.193862073374902,7.572268801739347,7.441982633352606,7.311296791780069,7.313771917397458,7.306702456414544,7.507533601507542,7.516020534877753,7.658039906699813,6.39810572341565,6.413211887352422,6.3778138495482155,7.489308470058406,7.379767739868368,7.466502810390666,0.7008156099568158,0.44435197673594184,-1.1451675866927589,+
6909,Q96RU3-5,FNBP1,Formin-binding protein 1,NA,NA,"sp|Q96RU3-5|FNBP1-5_HUMAN Isoform of Q96RU3, Isoform 5 of Formin-binding protein 1 OS=Homo sapiens (Human) OX=9606 GN=FNBP1 PE=1 SV=2;sp|Q96RU3-2|FNBP1-2_HUMAN Isoform of Q96RU3, Isoform 2 of Formin-binding protein 1 OS=Homo sapiens (Human) OX=9606 GN=FNBP",NA,4.736735756023908,3.754410832686697,5.637305464139933,6.757016132988439,6.695452898201218,6.649414586275405,6.292826634198588,6.39226058889465,6.247550987368248,6.751619700030546,6.697943792852736,6.738491893606606,6.51671402153296,6.4207797154527375,6.530281624945619,6.755534499594359,6.744195695970612,6.803203479466051,6.290981247532158,6.332235284730718,6.304744072373682,6.830460203210227,6.822112856398173,6.805859320469546,6.359284578111692,6.252363590200454,5.64366297399052,6.797673615727273,6.6644765123926195,6.742875532694354,-1.1544523740301091,0.5979574935870962,0.5564948804430123,+
6915,Q96S44,TP53RK,TP53-regulating kinase,NA,NA,sp|Q96S44|PRPK_HUMAN EKC/KEOPS complex subunit TP53RK OS=Homo sapiens (Human) OX=9606 GN=TP53RK PE=1 SV=2,NA,7.557249141001561,7.616020414041806,7.602774983723996,7.263689942066991,7.208679836214772,7.234126100863501,7.66403855537376,7.682115143918667,7.679668037823508,7.322664387600266,7.318726728193566,7.479975615879873,7.750887153222932,7.780339810294723,7.706968027723027,7.479432673237127,7.459951150512027,7.462301742649888,7.645929094928719,7.645029661842516,7.550566793840504,7.4584943863507664,7.479936919679287,7.451165751706505,7.694672397274283,7.800088001452012,7.731451906027444,7.416741073715205,7.485577760794326,7.426806180710406,-1.1284266943118633,0.35210512790618004,0.7763215664056832,+
6918,Q96S55-2,WRNIP1,ATPase WRNIP1,NA,NA,"sp|Q96S55-2|WRIP1-2_HUMAN Isoform of Q96S55, Isoform 2 of ATPase WRNIP1 OS=Homo sapiens (Human) OX=9606 GN=WRNIP1 PE=1 SV=2;sp|Q96S55|WRIP1_HUMAN ATPase WRNIP1 OS=Homo sapiens (Human) OX=9606 GN=WRNIP1 PE=1 SV=2;sp|Q96S55-3|WRIP1-3_HUMAN Isoform of Q96S55,",NA,6.52814205815283,6.7288469404000395,6.801962771198417,7.362763736491102,7.377507676358893,7.3903512029367455,6.967360483242119,7.0398177270436575,7.1365883021386365,7.378738610924353,7.084530350760018,7.347343341032124,6.951325738061182,6.90164909023238,6.883211919056809,7.472406894865448,7.513068735067033,7.499733944394513,6.816029695628265,6.910724746868861,6.709640471336014,7.568514894992482,7.576177535310474,7.64864427385263,6.792241889532724,6.981066166495802,6.997048449773296,7.013283378875584,6.995741721636701,7.120722930511251,-1.1436466704483848,0.7098603588057094,0.4337863116426717,+
6919,Q96S59,RANBP9,Ran-binding protein 9,NA,NA,"sp|Q96S59|RANB9_HUMAN Ran-binding protein 9 OS=Homo sapiens (Human) OX=9606 GN=RANBP9 PE=1 SV=1;sp|Q96S59-2|RANB9-2_HUMAN Isoform of Q96S59, Isoform 2 of Ran-binding protein 9 OS=Homo sapiens (Human) OX=9606 GN=RANBP9 PE=1 SV=1;sp|Q96S59-3|RANB9-3_HUMAN Is",NA,6.685554833960338,6.644588243167213,6.677267621013791,6.735607482204549,6.947729941332655,6.91961517304584,6.650490872380924,6.56248619648617,6.695803886153881,6.764191753167346,6.833140834662974,6.87131184456981,6.641249868555418,6.657722442043123,6.719550279139375,6.764159539863867,6.927207674032105,6.873082582180357,6.406630739783673,6.42285667762779,6.554469281776918,6.876745263487484,6.9237681663869495,6.951898554829148,6.566805112828398,6.4799928829332565,6.62413075379782,6.822225065555951,6.863327635808483,6.882448151684085,-1.059188726154437,0.9278272494521436,0.1313614767023071,+
6920,Q96S66,CLCC1,Chloride channel CLIC-like protein 1,NA,NA,"sp|Q96S66|CLCC1_HUMAN Chloride channel CLIC-like protein 1 OS=Homo sapiens (Human) OX=9606 GN=CLCC1 PE=1 SV=1;sp|Q96S66-2|CLCC1-2_HUMAN Isoform of Q96S66, Isoform 2 of Chloride channel CLIC-like protein 1 OS=Homo sapiens (Human) OX=9606 GN=CLCC1 PE=1 SV=1;",NA,7.116686081826194,7.236367781508239,7.1579151646824055,7.612456958780222,7.548466606039509,7.618437086062774,8.03991719668317,7.9640027558591715,7.999853692356369,7.670062119257525,7.636172524341928,7.596154501623677,7.021265478395752,7.051483657838575,7.058357409382647,7.727364780441719,7.623199146617097,7.706969686782124,7.082348870222377,6.9219716306016865,6.537417192681441,7.526881367355964,7.81533327587114,7.762592171924549,6.925775804528241,6.897923797519037,6.888105403247156,7.404499387893116,7.349929795126993,7.31241819815256,-0.46740392560395233,1.148114439612912,-0.6807105140089609,
