"","id","Majority protein IDs","Sequence length","Gene names","Protein names","Reverse","Potential contaminant","Fasta headers","Razor + unique peptides","Unique + razor sequence coverage [%]","Only identified by site","LFQ intensity R2M_GFPA_P_C_A_40_01","LFQ intensity R2M_GFPA_P_C_A_40_02","LFQ intensity R2M_GFPA_P_C_A_40_03","LFQ intensity R2M_GFPA_P_C_T_40_01","LFQ intensity R2M_GFPA_P_C_T_40_02","LFQ intensity R2M_GFPA_P_C_T_40_03","LFQ intensity R2M_GFPA_P_F_A_40_01","LFQ intensity R2M_GFPA_P_F_A_40_02","LFQ intensity R2M_GFPA_P_F_A_40_03","LFQ intensity R2M_GFPA_P_F_T_40_01","LFQ intensity R2M_GFPA_P_F_T_40_02","LFQ intensity R2M_GFPA_P_F_T_40_03","LFQ intensity R2M_R11A_P_F_A_40_01","LFQ intensity R2M_R11A_P_F_A_40_02","LFQ intensity R2M_R11A_P_F_A_40_03","LFQ intensity R2M_R11A_P_F_T_40_01","LFQ intensity R2M_R11A_P_F_T_40_02","LFQ intensity R2M_R11A_P_F_T_40_03","LFQ intensity R2A_R11G_P_C_A_40_01","LFQ intensity R2A_R11G_P_C_A_40_02","LFQ intensity R2A_R11G_P_C_A_40_03","LFQ intensity R2A_R11G_P_C_T_40_01","LFQ intensity R2A_R11G_P_C_T_40_02","LFQ intensity R2A_R11G_P_C_T_40_03","LFQ intensity R2A_R11G_P_F_A_40_01","LFQ intensity R2A_R11G_P_F_A_40_02","LFQ intensity R2A_R11G_P_F_A_40_03","LFQ intensity R2A_R11G_P_F_T_40_01","LFQ intensity R2A_R11G_P_F_T_40_02","LFQ intensity R2A_R11G_P_F_T_40_03"
"4762",6318,"Q8TD30",523,"GPT2","Alanine aminotransferase 2","","","sp|Q8TD30|ALAT2_HUMAN Alanine aminotransferase 2 OS=Homo sapiens (Human) OX=9606 GN=GPT2 PE=1 SV=1;sp|Q8TD30-2|ALAT2-2_HUMAN Isoform of Q8TD30, Isoform 2 of Alanine aminotransferase 2 OS=Homo sapiens (Human) OX=9606 GN=GPT2 PE=1 SV=1",12,33.3,"",7.048896,7.179531,6.99968,6.803768,6.981231,6.915696,6.856909,6.985319,6.963481,6.958419,6.925218,6.935417,7.144102,7.154644,7.085665,7.025381,7.088655,7.106385,6.857362,6.777136,6.791776,6.891322,6.930251,6.728992,6.979074,6.982955,6.886798,6.933991,6.879419,6.917092
"4763",6319,"Q8TD55-2",440,"PLEKHO2","Pleckstrin homology domain-containing family O member 2","","","sp|Q8TD55-2|PKHO2-2_HUMAN Isoform of Q8TD55, Isoform 2 of Pleckstrin homology domain-containing family O member 2 OS=Homo sapiens (Human) OX=9606 GN=PLEKHO2 PE=1 SV=1;sp|Q8TD55|PKHO2_HUMAN Pleckstrin homology domain-containing family O member 2 OS=Homo sap",4,14.5,"",NA,NA,NA,6.268527,6.388482,6.295198,NA,NA,NA,6.309674,NA,6.475584,NA,NA,NA,6.331003,6.181902,6.334391,NA,NA,NA,NA,6.329132,NA,NA,NA,NA,6.288833,NA,NA
"4764",6321,"Q8TDB6",740,"DTX3L","E3 ubiquitin-protein ligase DTX3L","","","sp|Q8TDB6|DTX3L_HUMAN E3 ubiquitin-protein ligase DTX3L OS=Homo sapiens (Human) OX=9606 GN=DTX3L PE=1 SV=1",19,29.2,"",7.317222,7.19955,7.279116,7.108197,7.00649,7.073105,7.143477,7.144595,7.125061,7.020901,6.925474,7.155841,7.183641,7.231529,7.217886,7.017752,7.107653,7.063484,6.949239,7.002584,6.766511,6.990984,6.964724,6.989643,6.943878,6.860282,6.894314,7.002289,6.963832,6.978645
"4765",6323,"Q8TDD1",881,"DDX54","ATP-dependent RNA helicase DDX54","","","sp|Q8TDD1|DDX54_HUMAN ATP-dependent RNA helicase DDX54 OS=Homo sapiens (Human) OX=9606 GN=DDX54 PE=1 SV=2;sp|Q8TDD1-2|DDX54-2_HUMAN Isoform of Q8TDD1, Isoform 2 of ATP-dependent RNA helicase DDX54 OS=Homo sapiens (Human) OX=9606 GN=DDX54 PE=1 SV=2",20,25.4,"",7.36752,7.341951,7.225015,7.217768,7.279259,7.224423,7.402224,7.322119,7.244769,7.186193,7.161411,7.252696,7.113225,7.206831,7.22141,7.560425,7.532553,7.556628,7.06429,7.130529,7.058457,7.461384,7.641841,7.587026,7.468132,7.295339,7.424468,7.554051,7.598126,7.618778
"4766",6326,"Q8TDM6-4",1809,"DLG5","Disks large homolog 5","","","sp|Q8TDM6-4|DLG5-4_HUMAN Isoform of Q8TDM6, Isoform 4 of Disks large homolog 5 OS=Homo sapiens (Human) OX=9606 GN=DLG5 PE=1 SV=4;sp|Q8TDM6|DLG5_HUMAN Disks large homolog 5 OS=Homo sapiens (Human) OX=9606 GN=DLG5 PE=1 SV=4;sp|Q8TDM6-2|DLG5-2_HUMAN Isoform o",12,7.6,"",6.604319,6.498746,6.514308,6.512413,6.515478,6.315891,6.353197,6.491174,6.325597,6.251417,6.222639,6.376492,6.381827,6.387842,6.42205,6.340726,6.292365,6.27763,NA,6.29911,6.243926,NA,6.349936,6.440305,6.336903,NA,6.34368,NA,6.254248,NA
"4767",6327,"Q8TDN4",633,"CABLES1","CDK5 and ABL1 enzyme substrate 1","","","sp|Q8TDN4|CABL1_HUMAN CDK5 and ABL1 enzyme substrate 1 OS=Homo sapiens (Human) OX=9606 GN=CABLES1 PE=1 SV=2;sp|Q8TDN4-2|CABL1-2_HUMAN Isoform of Q8TDN4, Isoform 2 of CDK5 and ABL1 enzyme substrate 1 OS=Homo sapiens (Human) OX=9606 GN=CABLES1 PE=1 SV=2;tr|V",5,8.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.968757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4768",6328,"Q8TDN6",353,"BRIX1","Ribosome biogenesis protein BRX1 homolog","","","sp|Q8TDN6|BRX1_HUMAN Ribosome biogenesis protein BRX1 homolog OS=Homo sapiens (Human) OX=9606 GN=BRIX1 PE=1 SV=2",17,59.5,"",8.191008,8.212377,8.091853,7.636978,7.825044,7.786358,7.924794,8.142296,8.141689,7.372511,7.378463,7.373876,8.260478,8.194729,8.090546,8.085044,7.999183,8.131915,8.21867,8.208548,8.206707,8.143442,8.194743,8.209734,8.270199,8.256028,8.287068,8.196736,8.204237,8.252859
"4769",6329,"Q8TDQ7",276,"GNPDA2","Glucosamine-6-phosphate isomerase 2","","","sp|Q8TDQ7|GNPI2_HUMAN Glucosamine-6-phosphate isomerase 2 OS=Homo sapiens (Human) OX=9606 GN=GNPDA2 PE=1 SV=1;sp|Q8TDQ7-2|GNPI2-2_HUMAN Isoform of Q8TDQ7, Isoform 2 of Glucosamine-6-phosphate isomerase 2 OS=Homo sapiens (Human) OX=9606 GN=GNPDA2 PE=1 SV=1;",8,42.4,"",6.798472,6.900422,7.116096,7.22047,7.226174,7.179044,6.642282,NA,6.673634,7.152167,7.19221,7.202818,NA,NA,NA,7.137712,7.043321,7.153319,NA,NA,NA,6.845095,6.811365,6.749772,6.770409,6.641679,NA,7.015697,6.886566,7.234652
"4770",6331,"Q8TDR0-2",625,"TRAF3IP1","TRAF3-interacting protein 1","","","sp|Q8TDR0-2|MIPT3-2_HUMAN Isoform of Q8TDR0, Isoform 2 of TRAF3-interacting protein 1 OS=Homo sapiens (Human) OX=9606 GN=TRAF3IP1 PE=1 SV=1;sp|Q8TDR0|MIPT3_HUMAN TRAF3-interacting protein 1 OS=Homo sapiens (Human) OX=9606 GN=TRAF3IP1 PE=1 SV=1",3,7.2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.722211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4771",6332,"Q8TDX7",302,"NEK7","Serine/threonine-protein kinase Nek7","","","sp|Q8TDX7|NEK7_HUMAN Serine/threonine-protein kinase Nek7 OS=Homo sapiens (Human) OX=9606 GN=NEK7 PE=1 SV=1",11,40.1,"",7.636389,7.534976,7.705916,6.998802,7.275349,7.247114,7.512174,7.64642,7.572203,7.154914,7.042174,7.1529,7.676323,7.728904,7.745139,7.283132,7.15675,7.243935,7.388859,7.333726,7.400502,7.328694,7.267753,7.361162,7.286976,7.575917,7.541395,7.22614,7.257331,7.218771
"4772",6333,"Q8TDY2-2",1591,"RB1CC1","RB1-inducible coiled-coil protein 1","","","sp|Q8TDY2-2|RBCC1-2_HUMAN Isoform of Q8TDY2, Isoform 2 of RB1-inducible coiled-coil protein 1 OS=Homo sapiens (Human) OX=9606 GN=RB1CC1 PE=1 SV=3;sp|Q8TDY2|RBCC1_HUMAN RB1-inducible coiled-coil protein 1 OS=Homo sapiens (Human) OX=9606 GN=RB1CC1 PE=1 SV=3",13,9.6,"",6.390442,6.414603,6.491252,6.63358,6.636669,6.728844,6.452842,6.232102,6.322577,6.615937,6.560411,6.603582,6.471774,6.29671,6.246283,6.519384,6.579933,6.476582,6.459193,NA,6.320288,6.576795,6.559947,6.535118,6.569196,6.278175,6.375596,6.521025,6.560874,6.597246
"4773",6334,"Q8TDZ2",1067,"MICAL1","Protein-methionine sulfoxide oxidase MICAL1","","","sp|Q8TDZ2|MICA1_HUMAN [F-actin]-monooxygenase MICAL1 OS=Homo sapiens (Human) OX=9606 GN=MICAL1 PE=1 SV=2;sp|Q8TDZ2-4|MICA1-4_HUMAN Isoform of Q8TDZ2, Isoform 4 of [F-actin]-monooxygenase MICAL1 OS=Homo sapiens (Human) OX=9606 GN=MICAL1 PE=1 SV=2;sp|Q8TDZ2-",12,14.4,"",7.133928,7.217518,7.19516,6.907043,6.917233,6.974692,7.191273,7.181756,7.159985,6.849166,6.788634,6.86593,7.270969,7.176787,7.195102,6.775752,6.725564,6.733559,6.809125,6.862708,6.762646,6.686856,6.628647,6.769704,6.857674,6.835408,6.763355,6.745825,6.796744,6.7692
"4774",6335,"Q8TE77",659,"SSH3","Protein phosphatase Slingshot homolog 3","","","sp|Q8TE77|SSH3_HUMAN Protein phosphatase Slingshot homolog 3 OS=Homo sapiens (Human) OX=9606 GN=SSH3 PE=1 SV=2;sp|Q8TE77-2|SSH3-2_HUMAN Isoform of Q8TE77, Isoform 2 of Protein phosphatase Slingshot homolog 3 OS=Homo sapiens (Human) OX=9606 GN=SSH3 PE=1 SV=",10,17.8,"",6.646047,6.590068,6.640496,6.420744,6.502072,6.558991,6.547312,6.639126,6.500151,6.613244,6.509191,6.603175,6.822367,6.762625,6.644384,6.642131,6.679447,6.668614,NA,6.293494,6.380819,6.608885,6.628187,6.589899,6.444132,6.438584,6.543513,6.336283,6.541378,6.527906
"4775",6336,"Q8TEA1",469,"NSUN6","Putative methyltransferase NSUN6","","","sp|Q8TEA1|NSUN6_HUMAN tRNA (cytosine(72)-C(5))-methyltransferase NSUN6 OS=Homo sapiens (Human) OX=9606 GN=NSUN6 PE=1 SV=1",4,11.9,"",NA,6.593103,NA,NA,NA,NA,NA,NA,6.582983,NA,NA,NA,NA,6.826413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4776",6337,"Q8TEA8",209,"DTD1","D-tyrosyl-tRNA(Tyr) deacylase 1","","","sp|Q8TEA8|DTD1_HUMAN D-aminoacyl-tRNA deacylase 1 OS=Homo sapiens (Human) OX=9606 GN=DTD1 PE=1 SV=2;tr|A0A2R8Y6X2|A0A2R8Y6X2_HUMAN Isoform of Q8TEA8, D-aminoacyl-tRNA deacylase OS=Homo sapiens (Human) OX=9606 GN=DTD1 PE=1 SV=1;tr|A0A2R8YCT7|A0A2R8YCT7_HUMA",5,33,"",NA,NA,NA,6.884071,6.918321,6.957657,NA,NA,NA,6.89036,6.981023,6.804838,NA,NA,NA,6.881443,6.886606,6.873139,NA,NA,NA,6.917042,6.876765,6.896795,NA,NA,NA,6.850237,6.786092,6.884185
"4777",6338,"Q8TEB1-2",520,"DCAF11","DDB1- and CUL4-associated factor 11","","","sp|Q8TEB1-2|DCA11-2_HUMAN Isoform of Q8TEB1, Isoform 2 of DDB1- and CUL4-associated factor 11 OS=Homo sapiens (Human) OX=9606 GN=DCAF11 PE=1 SV=1;sp|Q8TEB1|DCA11_HUMAN DDB1- and CUL4-associated factor 11 OS=Homo sapiens (Human) OX=9606 GN=DCAF11 PE=1 SV=1;",7,16.7,"",6.782337,6.775471,6.738198,6.736248,6.628744,6.68708,6.952957,6.969676,7.123161,6.66651,6.762528,6.674382,6.742573,6.473335,6.596834,6.744843,6.544722,6.637832,6.765361,6.81808,6.825348,6.723096,6.667943,6.770975,6.791128,6.820462,6.83193,6.774187,6.756374,6.772713
"4778",6340,"Q8TED0",518,"UTP15","U3 small nucleolar RNA-associated protein 15 homolog","","","sp|Q8TED0|UTP15_HUMAN U3 small nucleolar RNA-associated protein 15 homolog OS=Homo sapiens (Human) OX=9606 GN=UTP15 PE=1 SV=3;sp|Q8TED0-3|UTP15-3_HUMAN Isoform of Q8TED0, Isoform 3 of U3 small nucleolar RNA-associated protein 15 homolog OS=Homo sapiens (Hu",13,30.1,"",6.825972,6.737309,6.645291,6.662423,6.786656,6.692681,6.645751,6.608485,6.586049,6.752217,6.551927,6.593233,6.556211,6.646478,6.569609,7.060411,7.109105,7.197757,7.238624,7.360405,7.046238,7.074478,6.88777,7.163301,7.447063,7.337844,7.263549,7.057059,7.07805,7.037687
"4779",6341,"Q8TED1",209,"GPX8","Probable glutathione peroxidase 8","","","sp|Q8TED1|GPX8_HUMAN Probable glutathione peroxidase 8 OS=Homo sapiens (Human) OX=9606 GN=GPX8 PE=1 SV=2;tr|E7ETY7|E7ETY7_HUMAN Isoform of Q8TED1, Glutathione peroxidase OS=Homo sapiens (Human) OX=9606 GN=GPX8 PE=1 SV=1",7,40.2,"",7.235434,7.257424,7.224586,7.205282,7.172814,7.095853,7.266507,7.248407,7.322771,7.17698,7.244434,7.176764,7.483591,7.472697,7.425268,7.156905,7.231437,7.350756,7.100601,7.120741,7.216756,7.107959,7.060946,7.044499,7.287392,7.226389,7.043985,7.022381,7.156912,7.096163
"4780",6342,"Q8TEH3",1009,"DENND1A","DENN domain-containing protein 1A","","","sp|Q8TEH3|DEN1A_HUMAN DENN domain-containing protein 1A OS=Homo sapiens (Human) OX=9606 GN=DENND1A PE=1 SV=2;sp|Q8TEH3-6|DEN1A-6_HUMAN Isoform of Q8TEH3, Isoform 6 of DENN domain-containing protein 1A OS=Homo sapiens (Human) OX=9606 GN=DENND1A PE=1 SV=2;sp",12,18.8,"",6.610717,6.61716,6.441712,6.10085,NA,NA,6.515181,6.578251,6.407025,NA,NA,NA,6.520654,6.300872,6.456918,6.030918,NA,NA,6.161895,6.343383,NA,6.247458,NA,6.198478,6.221457,NA,6.276645,NA,NA,NA
"4781",6343,"Q8TEK3",1537,"DOT1L","Histone-lysine N-methyltransferase, H3 lysine-79 specific","","","sp|Q8TEK3|DOT1L_HUMAN Histone-lysine N-methyltransferase, H3 lysine-79 specific OS=Homo sapiens (Human) OX=9606 GN=DOT1L PE=1 SV=3;sp|Q8TEK3-1|DOT1L-1_HUMAN Isoform of Q8TEK3, Isoform 2 of Histone-lysine N-methyltransferase, H3 lysine-79 specific OS=Homo s",9,9.4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.887547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4782",6344,"Q8TEM1",1887,"NUP210","Nuclear pore membrane glycoprotein 210","","","sp|Q8TEM1|PO210_HUMAN Nuclear pore membrane glycoprotein 210 OS=Homo sapiens (Human) OX=9606 GN=NUP210 PE=1 SV=3",51,33.4,"",8.182186,8.1777,8.163884,8.691874,8.7444,8.763529,7.858868,7.877964,7.859555,8.67187,8.616018,8.586696,7.976372,8.015182,8.041162,8.637739,8.651807,8.594297,8.30481,8.2963,8.343855,8.599448,8.612093,8.598798,8.858797,8.885327,8.902228,8.593982,8.640288,8.582399
"4783",6345,"Q8TEP8",2537,"CEP192","Centrosomal protein of 192 kDa","","","sp|Q8TEP8|CE192_HUMAN Centrosomal protein of 192 kDa OS=Homo sapiens (Human) OX=9606 GN=CEP192 PE=1 SV=3;tr|A0A0A0MR42|A0A0A0MR42_HUMAN Isoform of Q8TEP8, Centrosomal protein of 192 kDa OS=Homo sapiens (Human) OX=9606 GN=CEP192 PE=1 SV=1;tr|K7ENP4|K7ENP4_H",12,5.4,"",6.363773,6.475848,6.439364,6.283788,6.304277,6.322137,6.33389,6.257055,6.26379,6.174405,6.288827,6.538522,6.327974,6.351781,6.322555,6.26265,6.202078,6.28306,NA,NA,NA,6.351149,6.387565,6.293171,6.334603,6.248943,6.340964,6.354567,6.248865,6.407007
"4784",6346,"Q8TEQ6",1508,"GEMIN5","Gem-associated protein 5","","","sp|Q8TEQ6|GEMI5_HUMAN Gem-associated protein 5 OS=Homo sapiens (Human) OX=9606 GN=GEMIN5 PE=1 SV=3",56,44.8,"",8.444877,8.479691,8.464767,8.488036,8.520866,8.490329,8.398229,8.416556,8.404484,8.527568,8.506692,8.516408,8.416653,8.377822,8.389862,8.405237,8.352678,8.331205,8.418872,8.427003,8.394535,8.498164,8.533536,8.509727,8.475267,8.514063,8.475184,8.436344,8.504347,8.47938
"4785",6347,"Q8TEQ8",1089,"PIGO","GPI ethanolamine phosphate transferase 3","","","sp|Q8TEQ8|PIGO_HUMAN GPI ethanolamine phosphate transferase 3 OS=Homo sapiens (Human) OX=9606 GN=PIGO PE=1 SV=3;sp|Q8TEQ8-2|PIGO-2_HUMAN Isoform of Q8TEQ8, Isoform 2 of GPI ethanolamine phosphate transferase 3 OS=Homo sapiens (Human) OX=9606 GN=PIGO PE=1 S",6,5.4,"",6.41281,6.259386,6.404687,NA,6.049802,NA,6.416305,6.230985,6.316098,NA,NA,NA,NA,6.347925,6.349528,6.463652,6.471662,6.480722,6.412545,6.22061,6.313066,6.387649,6.298878,6.414391,NA,NA,NA,6.429963,6.403084,6.373859
"4786",6348,"Q8TER5",1519,"ARHGEF40","Rho guanine nucleotide exchange factor 40","","","sp|Q8TER5|ARH40_HUMAN Rho guanine nucleotide exchange factor 40 OS=Homo sapiens (Human) OX=9606 GN=ARHGEF40 PE=1 SV=3;sp|Q8TER5-4|ARH40-4_HUMAN Isoform of Q8TER5, Isoform 4 of Rho guanine nucleotide exchange factor 40 OS=Homo sapiens (Human) OX=9606 GN=ARH",17,15.2,"",6.792049,6.799124,6.718181,6.648778,6.721077,6.75337,6.591105,6.546028,6.5875,6.70143,6.64033,6.697244,6.899041,6.956344,6.830036,6.750244,6.88003,6.783498,6.454235,6.496039,6.47241,6.852569,6.793951,6.8336,6.443381,6.628433,6.598968,6.723638,6.764515,6.753372
"4787",6349,"Q8TEU7",1601,"RAPGEF6","Rap guanine nucleotide exchange factor 6","","","sp|Q8TEU7|RPGF6_HUMAN Rap guanine nucleotide exchange factor 6 OS=Homo sapiens (Human) OX=9606 GN=RAPGEF6 PE=1 SV=2;sp|Q8TEU7-4|RPGF6-4_HUMAN Isoform of Q8TEU7, Isoform 4 of Rap guanine nucleotide exchange factor 6 OS=Homo sapiens (Human) OX=9606 GN=RAPGEF",29,26,"",7.618524,7.614711,7.640413,7.437676,7.518041,7.520604,7.589497,7.603921,7.626999,7.554929,7.587066,7.51113,7.50659,7.549813,7.535988,7.457899,7.393225,7.377558,7.514048,7.452739,7.501826,7.475636,7.464615,7.455571,7.393066,7.513654,7.519325,7.432877,7.481163,7.48353
"4788",6350,"Q8TEV9-2",787,"SMCR8","Smith-Magenis syndrome chromosomal region candidate gene 8 protein","","","sp|Q8TEV9-2|SMCR8-2_HUMAN Isoform of Q8TEV9, Isoform 2 of Guanine nucleotide exchange protein SMCR8 OS=Homo sapiens (Human) OX=9606 GN=SMCR8 PE=1 SV=2;sp|Q8TEV9|SMCR8_HUMAN Guanine nucleotide exchange protein SMCR8 OS=Homo sapiens (Human) OX=9606 GN=SMCR8",5,7.4,"",6.068365,NA,NA,6.165464,6.14907,6.106466,NA,NA,NA,6.130422,6.127256,6.150334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.951155,6.201467,5.957067,NA,NA,NA,NA,6.104867
"4789",6351,"Q8TEX9",1081,"IPO4","Importin-4","","","sp|Q8TEX9|IPO4_HUMAN Importin-4 OS=Homo sapiens (Human) OX=9606 GN=IPO4 PE=1 SV=2;sp|Q8TEX9-2|IPO4-2_HUMAN Isoform of Q8TEX9, Isoform 2 of Importin-4 OS=Homo sapiens (Human) OX=9606 GN=IPO4 PE=1 SV=2;tr|H0YN14|H0YN14_HUMAN Isoform of Q8TEX9, Importin N-ter",28,34.9,"",8.060903,8.052174,8.006961,8.364169,8.352641,8.389472,8.028325,8.028732,8.018966,8.257134,8.327821,8.300259,8.228424,8.009913,8.033572,8.220007,8.29786,8.083692,8.257478,8.279101,8.234833,8.444703,8.309762,8.406796,8.214717,8.22464,8.160949,8.358752,8.227207,8.295084
"4790",6352,"Q8TEY7-3",828,"USP33","Ubiquitin carboxyl-terminal hydrolase 33","","","sp|Q8TEY7-3|UBP33-3_HUMAN Isoform of Q8TEY7, Isoform 3 of Ubiquitin carboxyl-terminal hydrolase 33 OS=Homo sapiens (Human) OX=9606 GN=USP33 PE=1 SV=2;sp|Q8TEY7-2|UBP33-2_HUMAN Isoform of Q8TEY7, Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 33 OS=Homo",5,10,"",NA,NA,NA,6.43141,6.422871,6.684376,6.33311,NA,NA,6.47914,6.336376,6.320942,NA,NA,NA,NA,6.489171,NA,6.359984,6.348037,6.379207,6.640744,6.461532,6.547941,NA,6.627079,6.437476,6.612647,6.340178,6.536433
"4791",6353,"Q8TF01",805,"PNISR","Arginine/serine-rich protein PNISR","","","sp|Q8TF01|PNISR_HUMAN Arginine/serine-rich protein PNISR OS=Homo sapiens (Human) OX=9606 GN=PNISR PE=1 SV=2;sp|Q8TF01-2|PNISR-2_HUMAN Isoform of Q8TF01, Isoform 2 of Arginine/serine-rich protein PNISR OS=Homo sapiens (Human) OX=9606 GN=PNISR PE=1 SV=2",10,11.8,"",NA,NA,NA,6.915391,6.910483,6.966246,NA,NA,NA,6.678991,6.771598,6.819685,NA,NA,NA,6.697794,NA,6.52414,NA,NA,NA,6.613894,6.481707,6.538168,NA,NA,6.205776,6.538891,6.540993,6.515238
"4792",6354,"Q8TF05-2",933,"PPP4R1","Serine/threonine-protein phosphatase 4 regulatory subunit 1","","","sp|Q8TF05-2|PP4R1-2_HUMAN Isoform of Q8TF05, Isoform 2 of Serine/threonine-protein phosphatase 4 regulatory subunit 1 OS=Homo sapiens (Human) OX=9606 GN=PPP4R1 PE=1 SV=1;sp|Q8TF05|PP4R1_HUMAN Serine/threonine-protein phosphatase 4 regulatory subunit 1 OS=H",18,22.6,"",7.296563,7.311042,7.231905,7.3492,7.341974,7.401579,7.370898,7.271265,7.348152,7.271039,7.261879,7.205718,7.342447,7.186406,7.178071,7.48853,7.402297,7.381159,7.342245,7.354659,7.305306,7.393102,7.267753,7.407315,7.429212,7.211557,7.251468,7.289431,7.119032,7.311035
"4793",6355,"Q8TF42",649,"UBASH3B","Ubiquitin-associated and SH3 domain-containing protein B","","","sp|Q8TF42|UBS3B_HUMAN Ubiquitin-associated and SH3 domain-containing protein B OS=Homo sapiens (Human) OX=9606 GN=UBASH3B PE=1 SV=2",11,17.7,"",7.052257,7.170483,7.183937,6.590334,6.621578,6.579358,7.088268,6.983762,7.052229,6.654562,6.564517,6.702701,7.004574,6.898446,6.955832,6.763655,6.580718,6.706011,6.713739,6.792981,6.791414,6.866894,6.893513,6.876838,6.994709,6.973042,6.984974,6.882516,6.899758,6.933657
"4794",6356,"Q8TF46-2",920,"DIS3L","DIS3-like exonuclease 1","","","sp|Q8TF46-2|DI3L1-2_HUMAN Isoform of Q8TF46, Isoform 2 of DIS3-like exonuclease 1 OS=Homo sapiens (Human) OX=9606 GN=DIS3L PE=1 SV=2;sp|Q8TF46-4|DI3L1-4_HUMAN Isoform of Q8TF46, Isoform 4 of DIS3-like exonuclease 1 OS=Homo sapiens (Human) OX=9606 GN=DIS3L",9,13.4,"",6.750046,6.828062,6.846602,6.786559,6.873066,6.891347,6.940061,6.915319,6.770498,6.783544,6.77123,6.789839,6.865058,6.662148,6.713991,6.343795,6.353275,6.355964,6.720375,6.819032,6.687013,6.732075,6.616428,6.78413,6.65258,6.804908,6.741538,6.63229,6.529578,6.696747
"4795",6359,"Q8TF68-3",461,"ZNF384","Zinc finger protein 384","","","sp|Q8TF68-3|ZN384-3_HUMAN Isoform of Q8TF68, Isoform 3 of Zinc finger protein 384 OS=Homo sapiens (Human) OX=9606 GN=ZNF384 PE=1 SV=2;sp|Q8TF68-2|ZN384-2_HUMAN Isoform of Q8TF68, Isoform 2 of Zinc finger protein 384 OS=Homo sapiens (Human) OX=9606 GN=ZNF38",3,7.6,"",NA,NA,NA,NA,NA,6.082224,NA,6.465148,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.24654,NA,NA,NA,6.159699,NA,6.256151,NA,6.334428,NA,NA,NA,NA
"4796",6360,"Q8TF74",440,"WIPF2","WAS/WASL-interacting protein family member 2","","","sp|Q8TF74|WIPF2_HUMAN WAS/WASL-interacting protein family member 2 OS=Homo sapiens (Human) OX=9606 GN=WIPF2 PE=1 SV=1;sp|Q8TF74-2|WIPF2-2_HUMAN Isoform of Q8TF74, Isoform 2 of WAS/WASL-interacting protein family member 2 OS=Homo sapiens (Human) OX=9606 GN=",11,32.5,"",NA,NA,NA,6.194004,6.436757,6.287194,NA,NA,NA,6.726927,6.268026,6.520347,NA,NA,NA,6.656214,6.418449,6.551349,NA,NA,NA,6.108166,6.291825,6.076179,NA,NA,NA,NA,NA,NA
"4797",6363,"Q8WTS6",366,"SETD7","Histone-lysine N-methyltransferase SETD7","","","sp|Q8WTS6|SETD7_HUMAN Histone-lysine N-methyltransferase SETD7 OS=Homo sapiens (Human) OX=9606 GN=SETD7 PE=1 SV=1;tr|D6RJA0|D6RJA0_HUMAN Isoform of Q8WTS6, Histone-lysine N-methyltransferase SETD7 OS=Homo sapiens (Human) OX=9606 GN=SETD7 PE=1 SV=1",6,23.5,"",NA,NA,NA,6.858172,7.243938,7.148663,NA,NA,NA,7.267967,6.930881,7.193239,NA,NA,NA,7.098446,7.035118,6.97852,6.541114,6.494487,6.570789,7.09514,7.170537,7.101782,6.490016,6.549018,6.527865,7.09441,7.232576,7.10521
"4798",6364,"Q8WTT2",800,"NOC3L","Nucleolar complex protein 3 homolog","","","sp|Q8WTT2|NOC3L_HUMAN Nucleolar complex protein 3 homolog OS=Homo sapiens (Human) OX=9606 GN=NOC3L PE=1 SV=1",16,20.8,"",6.223608,5.707758,6.322187,7.419175,7.3669,7.276355,5.678296,NA,NA,7.066164,6.848789,6.96136,6.399506,6.260591,5.855034,7.838258,7.897585,7.895349,5.89479,6.234817,6.582925,7.645207,7.774893,7.650358,5.387503,6.389352,5.985246,7.739103,7.811106,7.890336
